dataset,seed,method,accuracy,brier,ece,public_size,private_size,public_fraction,test_size,clients,noniid,noise_lambda,shots,rounds,bytes,inference_models,membership_auc,membership_null_auc,inference_ms,parameter_bytes,min_client_contribution,mean_client_contribution
cancer,0,FedMD-2r,0.9197080291970803,0.11980077092318883,0.25827444303429237,137,295,0.24,137,3,severe,0.75,64,2,6576,3,0.6204487398439432,0.5133386097932501,0.406416,264,-0.03649635036496357,0.021897810218978075
cancer,0,FedMD,0.9197080291970803,0.11582886515062443,0.25791096333819136,137,295,0.24,137,3,severe,0.75,64,3,9864,3,0.6204487398439432,0.5133386097932501,0.405625,264,-0.03649635036496357,0.021897810218978075
cancer,0,centralized reference,0.927007299270073,0.03756483672071832,0.07259169301027905,137,295,0.24,137,3,severe,0.75,64,0,0,1,0.6204487398439432,0.5133386097932501,0.004375,56,-0.03649635036496357,0.021897810218978075
cancer,1,best local,0.7445255474452555,0.19652153902247843,0.19232836655350613,137,295,0.24,137,3,severe,0.75,64,0,0,1,0.5647725579946643,0.43940321833961044,0.195167,104,0.02919708029197088,0.04379562043795626
cancer,1,unweighted ensemble,0.7737226277372263,0.1769846549711003,0.11604148945400322,137,295,0.24,137,3,severe,0.75,64,1,3288,3,0.5647725579946643,0.43940321833961044,0.4045,264,0.02919708029197088,0.04379562043795626
cancer,1,weighted ensemble,0.7226277372262774,0.18506655470366534,0.13143451706647033,137,295,0.24,137,3,severe,0.75,64,1,3288,3,0.5647725579946643,0.43940321833961044,0.403,264,0.02919708029197088,0.04379562043795626
cancer,1,hard transfer,0.7591240875912408,0.20186074754020517,0.19762757551295013,137,295,0.24,137,3,severe,0.75,64,1,3288,1,0.5647725579946643,0.43940321833961044,0.004417,56,0.02919708029197088,0.04379562043795626
cancer,1,FedDF,0.781021897810219,0.1774894755370188,0.16791564217551372,137,295,0.24,137,3,severe,0.75,64,1,3288,1,0.5647725579946643,0.43940321833961044,0.00425,56,0.02919708029197088,0.04379562043795626
cancer,1,FedMD-1r,0.8321167883211679,0.1557327258943602,0.1846474628227733,137,295,0.24,137,3,severe,0.75,64,1,3288,3,0.5647725579946643,0.43940321833961044,0.412625,264,0.02919708029197088,0.04379562043795626
cancer,1,FedMD-2r,0.8175182481751825,0.15144987227204781,0.21827398914221913,137,295,0.24,137,3,severe,0.75,64,2,6576,3,0.5647725579946643,0.43940321833961044,0.411125,264,0.02919708029197088,0.04379562043795626
cancer,1,FedMD,0.8394160583941606,0.15050474107971606,0.22683301018348767,137,295,0.24,137,3,severe,0.75,64,3,9864,3,0.5647725579946643,0.43940321833961044,0.406458,264,0.02919708029197088,0.04379562043795626
cancer,1,centralized reference,0.9416058394160584,0.04584162726624034,0.04647109093483158,137,295,0.24,137,3,severe,0.75,64,0,0,1,0.5647725579946643,0.43940321833961044,0.004542,56,0.02919708029197088,0.04379562043795626
cancer,2,best local,0.7518248175182481,0.18445555766257757,0.177787266268707,137,295,0.24,137,3,severe,0.75,64,0,0,1,0.6602203072484615,0.4771795616425439,0.204416,104,-0.03649635036496346,0.012165450121654523
cancer,2,unweighted ensemble,0.8029197080291971,0.1624108742694378,0.15627607550550213,137,295,0.24,137,3,severe,0.75,64,1,3288,3,0.6602203072484615,0.4771795616425439,0.413917,264,-0.03649635036496346,0.012165450121654523
cancer,2,weighted ensemble,0.7518248175182481,0.16816686615829127,0.11741259743235433,137,295,0.24,137,3,severe,0.75,64,1,3288,3,0.6602203072484615,0.4771795616425439,0.410417,264,-0.03649635036496346,0.012165450121654523
cancer,2,hard transfer,0.8029197080291971,0.1659614878220658,0.18295757121254047,137,295,0.24,137,3,severe,0.75,64,1,3288,1,0.6602203072484615,0.4771795616425439,0.004292,56,-0.03649635036496346,0.012165450121654523
cancer,2,FedDF,0.8321167883211679,0.16663902025856764,0.18277800099354471,137,295,0.24,137,3,severe,0.75,64,1,3288,1,0.6602203072484615,0.4771795616425439,0.004208,56,-0.03649635036496346,0.012165450121654523
cancer,2,FedMD-1r,0.8613138686131386,0.14883737671890843,0.22948866967633452,137,295,0.24,137,3,severe,0.75,64,1,3288,3,0.6602203072484615,0.4771795616425439,0.406083,264,-0.03649635036496346,0.012165450121654523
cancer,2,FedMD-2r,0.8613138686131386,0.14567119526967734,0.2514475802668219,137,295,0.24,137,3,severe,0.75,64,2,6576,3,0.6602203072484615,0.4771795616425439,0.4115,264,-0.03649635036496346,0.012165450121654523
cancer,2,FedMD,0.8613138686131386,0.14464277311263352,0.250887142166912,137,295,0.24,137,3,severe,0.75,64,3,9864,3,0.6602203072484615,0.4771795616425439,0.40675,264,-0.03649635036496346,0.012165450121654523
cancer,2,centralized reference,0.9562043795620438,0.041633864297022,0.051598764593346357,137,295,0.24,137,3,severe,0.75,64,0,0,1,0.6602203072484615,0.4771795616425439,0.004542,56,-0.03649635036496346,0.012165450121654523
cancer,3,best local,0.8467153284671532,0.09770704518036849,0.11021744690189529,137,295,0.24,137,3,severe,0.75,64,0,0,1,0.6557440937002981,0.5224816314493061,0.205458,104,-0.007299270072992803,0.10218978102189773
cancer,3,unweighted ensemble,0.8613138686131386,0.1471516820693917,0.26235851885789063,137,295,0.24,137,3,severe,0.75,64,1,3288,3,0.6557440937002981,0.5224816314493061,0.414708,264,-0.007299270072992803,0.10218978102189773
cancer,3,weighted ensemble,0.8394160583941606,0.11443506207479746,0.17096459676408243,137,295,0.24,137,3,severe,0.75,64,1,3288,3,0.6557440937002981,0.5224816314493061,0.408583,264,-0.007299270072992803,0.10218978102189773
cancer,3,hard transfer,0.8540145985401459,0.09344220775441499,0.11020128938849488,137,295,0.24,137,3,severe,0.75,64,1,3288,1,0.6557440937002981,0.5224816314493061,0.00475,56,-0.007299270072992803,0.10218978102189773
cancer,3,FedDF,0.8759124087591241,0.15838174839889166,0.2538410820210083,137,295,0.24,137,3,severe,0.75,64,1,3288,1,0.6557440937002981,0.5224816314493061,0.004542,56,-0.007299270072992803,0.10218978102189773
cancer,3,FedMD-1r,0.9051094890510949,0.12790061389853366,0.2623887899606158,137,295,0.24,137,3,severe,0.75,64,1,3288,3,0.6557440937002981,0.5224816314493061,0.4145,264,-0.007299270072992803,0.10218978102189773
cancer,3,FedMD-2r,0.9197080291970803,0.11953141481727557,0.26078485691183667,137,295,0.24,137,3,severe,0.75,64,2,6576,3,0.6557440937002981,0.5224816314493061,0.411167,264,-0.007299270072992803,0.10218978102189773
cancer,3,FedMD,0.9197080291970803,0.11499380312147484,0.2589464517656784,137,295,0.24,137,3,severe,0.75,64,3,9864,3,0.6557440937002981,0.5224816314493061,0.411667,264,-0.007299270072992803,0.10218978102189773
cancer,3,centralized reference,0.9197080291970803,0.04734630525519162,0.07091834894817378,137,295,0.24,137,3,severe,0.75,64,0,0,1,0.6557440937002981,0.5224816314493061,0.004708,56,-0.007299270072992803,0.10218978102189773
cancer,0,best local,0.7226277372262774,0.20970503575718724,0.2183864211578392,205,227,0.36,137,3,severe,0.75,64,0,0,1,0.5967114867460622,0.4768011269048533,0.206333,104,-0.06569343065693434,-0.002433090024330934
cancer,0,unweighted ensemble,0.7591240875912408,0.16887484654603457,0.19804144214559066,205,227,0.36,137,3,severe,0.75,64,1,4920,3,0.5967114867460622,0.4768011269048533,0.416333,264,-0.06569343065693434,-0.002433090024330934
cancer,0,weighted ensemble,0.7153284671532847,0.18923334516913914,0.16776521889812315,205,227,0.36,137,3,severe,0.75,64,1,4920,3,0.5967114867460622,0.4768011269048533,0.416375,264,-0.06569343065693434,-0.002433090024330934
cancer,0,hard transfer,0.7372262773722628,0.22197447386331268,0.24245009817173313,205,227,0.36,137,3,severe,0.75,64,1,4920,1,0.5967114867460622,0.4768011269048533,0.004709,56,-0.06569343065693434,-0.002433090024330934
cancer,0,FedDF,0.7737226277372263,0.18285363791442003,0.16720853687025208,205,227,0.36,137,3,severe,0.75,64,1,4920,1,0.5967114867460622,0.4768011269048533,0.004542,56,-0.06569343065693434,-0.002433090024330934
cancer,0,FedMD-1r,0.8467153284671532,0.1469434906398637,0.26947327911652286,205,227,0.36,137,3,severe,0.75,64,1,4920,3,0.5967114867460622,0.4768011269048533,0.420542,264,-0.06569343065693434,-0.002433090024330934
cancer,0,FedMD-2r,0.8832116788321168,0.13921224987462985,0.2635210545800681,205,227,0.36,137,3,severe,0.75,64,2,9840,3,0.5967114867460622,0.4768011269048533,0.418917,264,-0.06569343065693434,-0.002433090024330934
cancer,0,FedMD,0.8978102189781022,0.13537922014388168,0.26261895674892516,205,227,0.36,137,3,severe,0.75,64,3,14760,3,0.5967114867460622,0.4768011269048533,0.415459,264,-0.06569343065693434,-0.002433090024330934
cancer,0,centralized reference,0.927007299270073,0.03864666525030401,0.06789019391482647,205,227,0.36,137,3,severe,0.75,64,0,0,1,0.5967114867460622,0.4768011269048533,0.004708,56,-0.06569343065693434,-0.002433090024330934
cancer,1,best local,0.7445255474452555,0.2065844070023122,0.2009020375091996,205,227,0.36,137,3,severe,0.75,64,0,0,1,0.5701481196909549,0.47745763435352373,0.207458,104,-0.021897810218978186,0.0072992700729926545
cancer,1,unweighted ensemble,0.7518248175182481,0.1823078151049118,0.13626611929958074,205,227,0.36,137,3,severe,0.75,64,1,4920,3,0.5701481196909549,0.47745763435352373,0.41875,264,-0.021897810218978186,0.0072992700729926545
cancer,1,weighted ensemble,0.7153284671532847,0.19229904392172023,0.1299822998449091,205,227,0.36,137,3,severe,0.75,64,1,4920,3,0.5701481196909549,0.47745763435352373,0.396917,264,-0.021897810218978186,0.0072992700729926545
cancer,1,hard transfer,0.7664233576642335,0.19927579809261214,0.2015475864933745,205,227,0.36,137,3,severe,0.75,64,1,4920,1,0.5701481196909549,0.47745763435352373,0.004791,56,-0.021897810218978186,0.0072992700729926545
cancer,1,FedDF,0.7664233576642335,0.17683529403717568,0.18065583453043693,205,227,0.36,137,3,severe,0.75,64,1,4920,1,0.5701481196909549,0.47745763435352373,0.00425,56,-0.021897810218978186,0.0072992700729926545
cancer,1,FedMD-1r,0.8248175182481752,0.15478484907552023,0.24283453257572843,205,227,0.36,137,3,severe,0.75,64,1,4920,3,0.5701481196909549,0.47745763435352373,0.410291,264,-0.021897810218978186,0.0072992700729926545
cancer,1,FedMD-2r,0.8248175182481752,0.14901977556974405,0.2524367974438182,205,227,0.36,137,3,severe,0.75,64,2,9840,3,0.5701481196909549,0.47745763435352373,0.411666,264,-0.021897810218978186,0.0072992700729926545
cancer,1,FedMD,0.8613138686131386,0.1470369098715048,0.2574737482267628,205,227,0.36,137,3,severe,0.75,64,3,14760,3,0.5701481196909549,0.47745763435352373,0.410583,264,-0.021897810218978186,0.0072992700729926545
cancer,1,centralized reference,0.9343065693430657,0.046840236568473935,0.05037825512693395,205,227,0.36,137,3,severe,0.75,64,0,0,1,0.5701481196909549,0.47745763435352373,0.004666,56,-0.021897810218978186,0.0072992700729926545
cancer,2,best local,0.8467153284671532,0.10493936380914239,0.1524586073004702,205,227,0.36,137,3,severe,0.75,64,0,0,1,0.6837819609851881,0.458972126179195,0.2015,104,-0.04379562043795626,0.048661800486617945
cancer,2,unweighted ensemble,0.8467153284671532,0.14462140641918042,0.2586755304253444,205,227,0.36,137,3,severe,0.75,64,1,4920,3,0.6837819609851881,0.458972126179195,0.403459,264,-0.04379562043795626,0.048661800486617945
cancer,2,weighted ensemble,0.8175182481751825,0.12249626394358637,0.2309710277459957,205,227,0.36,137,3,severe,0.75,64,1,4920,3,0.6837819609851881,0.458972126179195,0.410542,264,-0.04379562043795626,0.048661800486617945
cancer,2,hard transfer,0.7956204379562044,0.14759621785658458,0.17759332251196477,205,227,0.36,137,3,severe,0.75,64,1,4920,1,0.6837819609851881,0.458972126179195,0.004583,56,-0.04379562043795626,0.048661800486617945
cancer,2,FedDF,0.8540145985401459,0.15142026424760668,0.25447572470115315,205,227,0.36,137,3,severe,0.75,64,1,4920,1,0.6837819609851881,0.458972126179195,0.004667,56,-0.04379562043795626,0.048661800486617945
cancer,2,FedMD-1r,0.8978102189781022,0.12296726980293829,0.26787514391833134,205,227,0.36,137,3,severe,0.75,64,1,4920,3,0.6837819609851881,0.458972126179195,0.414209,264,-0.04379562043795626,0.048661800486617945
cancer,2,FedMD-2r,0.9051094890510949,0.11120452071691941,0.26707885773055573,205,227,0.36,137,3,severe,0.75,64,2,9840,3,0.6837819609851881,0.458972126179195,0.405584,264,-0.04379562043795626,0.048661800486617945
cancer,2,FedMD,0.9124087591240876,0.10520234104948135,0.2629697129403973,205,227,0.36,137,3,severe,0.75,64,3,14760,3,0.6837819609851881,0.458972126179195,0.422167,264,-0.04379562043795626,0.048661800486617945
cancer,2,centralized reference,0.9562043795620438,0.0436705225332632,0.06309340788306798,205,227,0.36,137,3,severe,0.75,64,0,0,1,0.6837819609851881,0.458972126179195,0.004709,56,-0.04379562043795626,0.048661800486617945
cancer,3,best local,0.8029197080291971,0.16082730667048256,0.15957165933318695,205,227,0.36,137,3,severe,0.75,64,0,0,1,0.639368250309472,0.5209945789046827,0.205833,104,0.05109489051094884,0.08272506082725058
cancer,3,unweighted ensemble,0.8248175182481752,0.16406860378214327,0.17087465307827784,205,227,0.36,137,3,severe,0.75,64,1,4920,3,0.639368250309472,0.5209945789046827,0.413208,264,0.05109489051094884,0.08272506082725058
cancer,3,weighted ensemble,0.7883211678832117,0.1580128156476627,0.10713205900288512,205,227,0.36,137,3,severe,0.75,64,1,4920,3,0.639368250309472,0.5209945789046827,0.411,264,0.05109489051094884,0.08272506082725058
cancer,3,hard transfer,0.8175182481751825,0.13402416201546327,0.15010146133622787,205,227,0.36,137,3,severe,0.75,64,1,4920,1,0.639368250309472,0.5209945789046827,0.004667,56,0.05109489051094884,0.08272506082725058
cancer,3,FedDF,0.8321167883211679,0.16777202906287614,0.22777239011279865,205,227,0.36,137,3,severe,0.75,64,1,4920,1,0.639368250309472,0.5209945789046827,0.004417,56,0.05109489051094884,0.08272506082725058
cancer,3,FedMD-1r,0.8905109489051095,0.1415219098273829,0.23169890584976868,205,227,0.36,137,3,severe,0.75,64,1,4920,3,0.639368250309472,0.5209945789046827,0.408292,264,0.05109489051094884,0.08272506082725058
cancer,3,FedMD-2r,0.8978102189781022,0.12902129996623526,0.24062989219697178,205,227,0.36,137,3,severe,0.75,64,2,9840,3,0.639368250309472,0.5209945789046827,0.405959,264,0.05109489051094884,0.08272506082725058
cancer,3,FedMD,0.8978102189781022,0.12202073301397817,0.23018148706418715,205,227,0.36,137,3,severe,0.75,64,3,14760,3,0.639368250309472,0.5209945789046827,0.40925,264,0.05109489051094884,0.08272506082725058
cancer,3,centralized reference,0.9416058394160584,0.04808867881636318,0.07477241219409166,205,227,0.36,137,3,severe,0.75,64,0,0,1,0.639368250309472,0.5209945789046827,0.004333,56,0.05109489051094884,0.08272506082725058
digits,0,best local,0.9767441860465116,0.0192900902479063,0.0502580630153794,43,228,0.12,86,3,iid,0.0,64,0,0,1,0.5117809057527539,0.4981640146878825,0.004542,56,-0.011627906976744207,-0.007751937984496138
digits,0,unweighted ensemble,0.9767441860465116,0.018558942568027648,0.07802793873189769,43,228,0.12,86,3,iid,0.0,64,1,1032,3,0.5117809057527539,0.4981640146878825,0.3265,264,-0.011627906976744207,-0.007751937984496138
digits,0,weighted ensemble,0.9767441860465116,0.018467751854861745,0.07809259026958944,43,228,0.12,86,3,iid,0.0,64,1,1032,3,0.5117809057527539,0.4981640146878825,0.321084,264,-0.011627906976744207,-0.007751937984496138
digits,0,hard transfer,0.9069767441860465,0.05043141261686285,0.08193245503363752,43,228,0.12,86,3,iid,0.0,64,1,1032,1,0.5117809057527539,0.4981640146878825,0.004292,56,-0.011627906976744207,-0.007751937984496138
digits,0,FedDF,0.9767441860465116,0.03233874878623447,0.10939475624958561,43,228,0.12,86,3,iid,0.0,64,1,1032,1,0.5117809057527539,0.4981640146878825,0.004208,56,-0.011627906976744207,-0.007751937984496138
digits,0,FedMD-1r,0.9883720930232558,0.023193290561044713,0.08644993269765167,43,228,0.12,86,3,iid,0.0,64,1,1032,3,0.5117809057527539,0.4981640146878825,0.323542,264,-0.011627906976744207,-0.007751937984496138
digits,0,FedMD-2r,0.9767441860465116,0.02459198484347099,0.07667401735651928,43,228,0.12,86,3,iid,0.0,64,2,2064,3,0.5117809057527539,0.4981640146878825,0.330083,264,-0.011627906976744207,-0.007751937984496138
digits,0,FedMD,0.9767441860465116,0.025201834403727783,0.07914294376988248,43,228,0.12,86,3,iid,0.0,64,3,3096,3,0.5117809057527539,0.4981640146878825,0.331125,264,-0.011627906976744207,-0.007751937984496138
digits,0,centralized reference,0.9883720930232558,0.01817119630756343,0.05102950837090249,43,228,0.12,86,3,iid,0.0,64,0,0,1,0.5117809057527539,0.4981640146878825,0.004375,56,-0.011627906976744207,-0.007751937984496138
digits,1,best local,1.0,0.010897409026036487,0.05179323645396107,43,228,0.12,86,3,iid,0.0,64,0,0,1,0.47832517339861286,0.4876580987352101,0.00425,56,0.0,0.0
digits,1,unweighted ensemble,0.9883720930232558,0.018503706194244587,0.06636650834661248,43,228,0.12,86,3,iid,0.0,64,1,1032,3,0.47832517339861286,0.4876580987352101,0.321292,264,0.0,0.0
digits,1,weighted ensemble,0.9883720930232558,0.016607748831676816,0.06758920380066766,43,228,0.12,86,3,iid,0.0,64,1,1032,3,0.47832517339861286,0.4876580987352101,0.321125,264,0.0,0.0
digits,1,hard transfer,1.0,0.009616501269721155,0.05564917393887787,43,228,0.12,86,3,iid,0.0,64,1,1032,1,0.47832517339861286,0.4876580987352101,0.004125,56,0.0,0.0
digits,1,FedDF,1.0,0.027333675448427547,0.12905215114804874,43,228,0.12,86,3,iid,0.0,64,1,1032,1,0.47832517339861286,0.4876580987352101,0.004,56,0.0,0.0
digits,1,FedMD-1r,0.9883720930232558,0.02571233764851056,0.10056969442915713,43,228,0.12,86,3,iid,0.0,64,1,1032,3,0.47832517339861286,0.4876580987352101,0.322542,264,0.0,0.0
digits,1,FedMD-2r,0.9883720930232558,0.027884219087008673,0.11738180321785567,43,228,0.12,86,3,iid,0.0,64,2,2064,3,0.47832517339861286,0.4876580987352101,0.321375,264,0.0,0.0
digits,1,FedMD,0.9883720930232558,0.02872979939535214,0.12083376547805898,43,228,0.12,86,3,iid,0.0,64,3,3096,3,0.47832517339861286,0.4876580987352101,0.321833,264,0.0,0.0
digits,1,centralized reference,1.0,0.007120382716840951,0.044410859999182095,43,228,0.12,86,3,iid,0.0,64,0,0,1,0.47832517339861286,0.4876580987352101,0.003833,56,0.0,0.0
digits,2,best local,0.9651162790697675,0.026283827280887545,0.02857945041410733,43,228,0.12,86,3,iid,0.0,64,0,0,1,0.5011219910240717,0.45308037535699713,0.155333,104,-0.011627906976744207,-0.003875968992248069
digits,2,unweighted ensemble,0.9534883720930233,0.027827800249576533,0.04813221646726909,43,228,0.12,86,3,iid,0.0,64,1,1032,3,0.5011219910240717,0.45308037535699713,0.319583,264,-0.011627906976744207,-0.003875968992248069
digits,2,weighted ensemble,0.9534883720930233,0.027896934027846407,0.047772059682165614,43,228,0.12,86,3,iid,0.0,64,1,1032,3,0.5011219910240717,0.45308037535699713,0.31925,264,-0.011627906976744207,-0.003875968992248069
digits,2,hard transfer,0.9534883720930233,0.02953420250617842,0.0492603698375549,43,228,0.12,86,3,iid,0.0,64,1,1032,1,0.5011219910240717,0.45308037535699713,0.004166,56,-0.011627906976744207,-0.003875968992248069
digits,2,FedDF,0.9418604651162791,0.03274241461017434,0.0906578529151835,43,228,0.12,86,3,iid,0.0,64,1,1032,1,0.5011219910240717,0.45308037535699713,0.004042,56,-0.011627906976744207,-0.003875968992248069
digits,2,FedMD-1r,0.9651162790697675,0.02893021148506579,0.05119180043185174,43,228,0.12,86,3,iid,0.0,64,1,1032,3,0.5011219910240717,0.45308037535699713,0.320916,264,-0.011627906976744207,-0.003875968992248069
digits,2,FedMD-2r,0.9534883720930233,0.029566958060125013,0.06400659037288754,43,228,0.12,86,3,iid,0.0,64,2,2064,3,0.5011219910240717,0.45308037535699713,0.317917,264,-0.011627906976744207,-0.003875968992248069
digits,2,FedMD,0.9534883720930233,0.02986839678255618,0.06627516880079458,43,228,0.12,86,3,iid,0.0,64,3,3096,3,0.5011219910240717,0.45308037535699713,0.315666,264,-0.011627906976744207,-0.003875968992248069
digits,2,centralized reference,0.9418604651162791,0.029143700358559763,0.06020784538473606,43,228,0.12,86,3,iid,0.0,64,0,0,1,0.5011219910240717,0.45308037535699713,0.004125,56,-0.011627906976744207,-0.003875968992248069
digits,3,best local,1.0,0.008582244545822239,0.048144417364749885,43,228,0.12,86,3,iid,0.0,64,0,0,1,0.5028049775601795,0.5156568747450021,0.004167,56,0.0,0.003875968992248032
digits,3,unweighted ensemble,0.9767441860465116,0.022002882078676518,0.0727294946554348,43,228,0.12,86,3,iid,0.0,64,1,1032,3,0.5028049775601795,0.5156568747450021,0.319209,264,0.0,0.003875968992248032
digits,3,weighted ensemble,0.9651162790697675,0.02847678250415229,0.057523727338823355,43,228,0.12,86,3,iid,0.0,64,1,1032,3,0.5028049775601795,0.5156568747450021,0.314583,264,0.0,0.003875968992248032
digits,3,hard transfer,0.9767441860465116,0.019381855883932573,0.04673252822538257,43,228,0.12,86,3,iid,0.0,64,1,1032,1,0.5028049775601795,0.5156568747450021,0.004125,56,0.0,0.003875968992248032
digits,3,FedDF,0.9767441860465116,0.026026687095692513,0.08856684963770656,43,228,0.12,86,3,iid,0.0,64,1,1032,1,0.5028049775601795,0.5156568747450021,0.003917,56,0.0,0.003875968992248032
digits,3,FedMD-1r,0.9651162790697675,0.030786820166507176,0.08146121980585172,43,228,0.12,86,3,iid,0.0,64,1,1032,3,0.5028049775601795,0.5156568747450021,0.317,264,0.0,0.003875968992248032
digits,3,FedMD-2r,0.9651162790697675,0.032712536850763765,0.09097264307671298,43,228,0.12,86,3,iid,0.0,64,2,2064,3,0.5028049775601795,0.5156568747450021,0.314416,264,0.0,0.003875968992248032
digits,3,FedMD,0.9534883720930233,0.03338816450897933,0.09281897318431347,43,228,0.12,86,3,iid,0.0,64,3,3096,3,0.5028049775601795,0.5156568747450021,0.314708,264,0.0,0.003875968992248032
digits,3,centralized reference,1.0,0.007595327702876556,0.04391452290250504,43,228,0.12,86,3,iid,0.0,64,0,0,1,0.5028049775601795,0.5156568747450021,0.004083,56,0.0,0.003875968992248032
digits,0,best local,1.0,0.013542883422882141,0.0638014569640582,86,185,0.24,86,3,iid,0.0,64,0,0,1,0.5100035254715318,0.4822732322424868,0.004333,56,0.0,0.03100775193798448
digits,0,unweighted ensemble,1.0,0.021859673779263806,0.08815832454245065,86,185,0.24,86,3,iid,0.0,64,1,2064,3,0.5100035254715318,0.4822732322424868,0.316333,264,0.0,0.03100775193798448
digits,0,weighted ensemble,0.9883720930232558,0.020453247083531644,0.07541860806038436,86,185,0.24,86,3,iid,0.0,64,1,2064,3,0.5100035254715318,0.4822732322424868,0.313917,264,0.0,0.03100775193798448
digits,0,hard transfer,0.9418604651162791,0.033412994578835876,0.058923823445595803,86,185,0.24,86,3,iid,0.0,64,1,2064,1,0.5100035254715318,0.4822732322424868,0.004042,56,0.0,0.03100775193798448
digits,0,FedDF,0.9767441860465116,0.028389917276611776,0.09146005328868503,86,185,0.24,86,3,iid,0.0,64,1,2064,1,0.5100035254715318,0.4822732322424868,0.004,56,0.0,0.03100775193798448
digits,0,FedMD-1r,0.9651162790697675,0.027862604644276458,0.08559307584446736,86,185,0.24,86,3,iid,0.0,64,1,2064,3,0.5100035254715318,0.4822732322424868,0.315375,264,0.0,0.03100775193798448
digits,0,FedMD-2r,0.9534883720930233,0.029952514763435103,0.0941104859151812,86,185,0.24,86,3,iid,0.0,64,2,4128,3,0.5100035254715318,0.4822732322424868,0.315333,264,0.0,0.03100775193798448
digits,0,FedMD,0.9534883720930233,0.030697778708423287,0.09650567439800642,86,185,0.24,86,3,iid,0.0,64,3,6192,3,0.5100035254715318,0.4822732322424868,0.314833,264,0.0,0.03100775193798448
digits,0,centralized reference,0.9883720930232558,0.016077161316101516,0.05364863518625903,86,185,0.24,86,3,iid,0.0,64,0,0,1,0.5100035254715318,0.4822732322424868,0.004084,56,0.0,0.03100775193798448
digits,1,best local,0.9883720930232558,0.013379815903608424,0.04893075800692529,86,185,0.24,86,3,iid,0.0,64,0,0,1,0.46823386174412457,0.5682199238334174,0.004167,56,0.011627906976744207,0.011627906976744207
digits,1,unweighted ensemble,1.0,0.014570909386228674,0.07996671937590429,86,185,0.24,86,3,iid,0.0,64,1,2064,3,0.46823386174412457,0.5682199238334174,0.316375,264,0.011627906976744207,0.011627906976744207
digits,1,weighted ensemble,0.9883720930232558,0.015420378110195709,0.06856467711289872,86,185,0.24,86,3,iid,0.0,64,1,2064,3,0.46823386174412457,0.5682199238334174,0.318042,264,0.011627906976744207,0.011627906976744207
digits,1,hard transfer,0.9883720930232558,0.013507375675212827,0.05970024898012736,86,185,0.24,86,3,iid,0.0,64,1,2064,1,0.46823386174412457,0.5682199238334174,0.004125,56,0.011627906976744207,0.011627906976744207
digits,1,FedDF,0.9767441860465116,0.02661409020495907,0.1101574434365404,86,185,0.24,86,3,iid,0.0,64,1,2064,1,0.46823386174412457,0.5682199238334174,0.004041,56,0.011627906976744207,0.011627906976744207
digits,1,FedMD-1r,0.9883720930232558,0.01958859223205014,0.09291463842642117,86,185,0.24,86,3,iid,0.0,64,1,2064,3,0.46823386174412457,0.5682199238334174,0.31525,264,0.011627906976744207,0.011627906976744207
digits,1,FedMD-2r,0.9883720930232558,0.02151513586953602,0.10136131462889182,86,185,0.24,86,3,iid,0.0,64,2,4128,3,0.46823386174412457,0.5682199238334174,0.314792,264,0.011627906976744207,0.011627906976744207
digits,1,FedMD,0.9883720930232558,0.022290004636913927,0.10472691120948205,86,185,0.24,86,3,iid,0.0,64,3,6192,3,0.46823386174412457,0.5682199238334174,0.320625,264,0.011627906976744207,0.011627906976744207
digits,1,centralized reference,1.0,0.007656774432431226,0.04392767411195901,86,185,0.24,86,3,iid,0.0,64,0,0,1,0.46823386174412457,0.5682199238334174,0.004125,56,0.011627906976744207,0.011627906976744207
digits,2,best local,0.9767441860465116,0.034796219829128054,0.0645568278648045,86,185,0.24,86,3,iid,0.0,64,0,0,1,0.5018980154874785,0.5443205063560973,0.155791,104,0.0,0.003875968992248069
digits,2,unweighted ensemble,0.9534883720930233,0.03120799635808503,0.057866845764707686,86,185,0.24,86,3,iid,0.0,64,1,2064,3,0.5018980154874785,0.5443205063560973,0.318666,264,0.0,0.003875968992248069
digits,2,weighted ensemble,0.9534883720930233,0.0306142767777238,0.06524161081629909,86,185,0.24,86,3,iid,0.0,64,1,2064,3,0.5018980154874785,0.5443205063560973,0.315542,264,0.0,0.003875968992248069
digits,2,hard transfer,0.9534883720930233,0.03349568089256032,0.041316140587930185,86,185,0.24,86,3,iid,0.0,64,1,2064,1,0.5018980154874785,0.5443205063560973,0.004166,56,0.0,0.003875968992248069
digits,2,FedDF,0.9534883720930233,0.035709168512332655,0.09188271184479342,86,185,0.24,86,3,iid,0.0,64,1,2064,1,0.5018980154874785,0.5443205063560973,0.004083,56,0.0,0.003875968992248069
digits,2,FedMD-1r,0.9534883720930233,0.03155131877725135,0.07521702461551795,86,185,0.24,86,3,iid,0.0,64,1,2064,3,0.5018980154874785,0.5443205063560973,0.317833,264,0.0,0.003875968992248069
digits,2,FedMD-2r,0.9534883720930233,0.03206852087000425,0.07905157198678336,86,185,0.24,86,3,iid,0.0,64,2,4128,3,0.5018980154874785,0.5443205063560973,0.317041,264,0.0,0.003875968992248069
digits,2,FedMD,0.9534883720930233,0.032338461846288524,0.0806616446978837,86,185,0.24,86,3,iid,0.0,64,3,6192,3,0.5018980154874785,0.5443205063560973,0.3175,264,0.0,0.003875968992248069
